page_id,kind,el_id,prescreen_ok,prescreen_first,kept,blacklisted
we00050,remove,179,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,180,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,181,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,182,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,183,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,184,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,185,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,186,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,187,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,188,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,189,False,"m128: 476.953125,1484.21875,2161.28125,85.40625|accent-color:auto -> 476.953125,1484.21875,2137.96875,85.40625|accent-color:auto",False,False
we00050,remove,191,False,"i0: 0,0,1280,2484.625|accent-color:auto -> 0,0,1280,2464.625|accent-color:auto",False,False
we00050,remove,209,True,,True,False
we00050,collapse,35,False,"m29: 58,164,363.953125,745.984375|accent-color:auto -> 58,164,363.953125,709.984375|accent-color:auto",False,False
we00050,collapse,42,False,"m29: 58,164,363.953125,745.984375|accent-color:auto -> 58,164,363.953125,682.984375|accent-color:auto",False,False
we00050,collapse,46,False,"m29: 58,164,363.953125,745.984375|accent-color:auto -> 58,164,363.953125,682.984375|accent-color:auto",False,False
we00050,collapse,49,True,,True,False
we00050,collapse,51,True,,True,False
we00050,collapse,104,True,,True,False
we00050,collapse,30,True,,True,False
we00050,collapse,64,True,,True,False
we00050,collapse,101,True,,True,False
we00050,collapse,214,True,,True,False
we00050,collapse,21,True,,True,False
we00051,remove,11,True,,True,False
we00051,remove,15,True,,True,False
we00051,remove,29,True,,True,False
we00051,remove,42,False,"i0: 0,0,1280,1998.46875|accent-color:auto -> 0,0,1280,2032.46875|accent-color:auto",False,False
we00051,remove,43,True,,True,False
we00051,remove,58,True,,True,False
we00051,remove,67,True,,False,True
we00051,remove,83,True,,False,True
we00051,remove,86,True,,False,True
we00051,remove,90,True,,False,True
we00051,remove,92,True,,False,True
we00051,remove,106,True,,True,False
we00051,collapse,53,True,,True,False
we00051,collapse,10,True,,True,False
we00051,collapse,16,True,,True,False
we00051,collapse,51,True,,True,False
we00051,collapse,9,True,,True,False
we00051,collapse,50,True,,True,False
we00051,collapse,3,True,,True,False
we00051,collapse,49,True,,True,False
we00051,collapse,94,False,"m95: 8,1774.03125,421.328125,121|accent-color:auto -> 8,1774.03125,1264,121|accent-color:auto",False,False
we00051,collapse,1,True,,True,False
we00052,remove,47,True,,True,False
we00052,remove,67,True,,True,False
we00052,remove,70,True,,True,False
we00052,remove,99,True,,True,False
we00052,remove,100,True,,True,False
we00052,remove,101,True,,True,False
we00052,collapse,61,True,,True,False
we00052,collapse,63,True,,True,False
we00052,collapse,102,True,,True,False
we00052,collapse,60,True,,True,False
we00052,collapse,48,True,,True,False
we00052,collapse,71,True,,True,False
we00052,collapse,46,True,,True,False
we00052,collapse,69,True,,True,False
we00052,collapse,104,True,,True,False
we00052,collapse,45,True,,True,False
we00052,collapse,1,True,,True,False
we00054,remove,4,True,,True,False
we00054,remove,17,True,,True,False
we00054,remove,28,True,,True,False
we00054,remove,37,True,,True,False
we00054,remove,74,True,,True,False
we00054,remove,98,False,"m97: 1132,1149.328125,20,23.796875|accent-color:auto -> 1152,1149.328125,0,0|accent-color:auto",False,False
we00054,remove,106,True,,True,False
we00054,collapse,65,True,,True,False
we00054,collapse,50,True,,True,False
we00054,collapse,63,True,,True,False
we00054,collapse,166,True,,True,False
we00054,collapse,62,True,,True,False
we00054,collapse,165,True,,True,False
we00054,collapse,47,True,,True,False
we00054,collapse,160,True,,True,False
we00054,collapse,179,True,,True,False
we00054,collapse,137,True,,True,False
we00054,collapse,144,True,,True,False
we00054,collapse,156,True,,True,False
we00054,collapse,159,True,,True,False
we00054,collapse,178,True,,True,False
we00054,collapse,38,False,m39: display:none -> display:inline,False,False
we00054,collapse,45,False,"i0: 0,0,1280,1183.125|accent-color:auto -> 0,0,1280,1182.125|accent-color:auto",False,False
we00054,collapse,153,True,,True,False
we00054,collapse,155,True,,True,False
we00054,collapse,177,True,,True,False
we00054,collapse,44,True,,True,False
we00054,collapse,130,True,,True,False
we00054,collapse,133,True,,True,False
we00054,collapse,135,True,,True,False
we00054,collapse,152,True,,True,False
we00054,collapse,110,True,,True,False
we00054,collapse,116,True,,True,False
we00054,collapse,129,True,,True,False
we00054,collapse,151,True,,True,False
we00054,collapse,105,True,,True,False
we00054,collapse,108,True,,True,False
we00054,collapse,122,True,,True,False
we00054,collapse,128,True,,True,False
we00054,collapse,41,True,,True,False
we00054,collapse,104,True,,True,False
we00054,collapse,107,True,,True,False
we00054,collapse,103,True,,True,False
we00055,remove,3,False,"m6: 200,0,535,82.09375|accent-color:auto -> 185,0,535,82.09375|accent-color:auto",False,False
we00055,remove,7,True,,True,False
we00055,remove,9,True,,True,False
we00055,remove,11,True,,True,False
we00055,remove,21,True,,True,False
we00055,remove,61,True,,True,False
we00055,remove,62,True,,True,False
we00055,remove,77,True,,True,False
we00055,remove,79,True,,True,False
we00055,remove,81,True,,True,False
we00055,remove,83,True,,True,False
we00055,remove,85,True,,True,False
we00055,remove,87,True,,True,False
we00055,remove,89,True,,True,False
we00055,remove,93,True,,True,False
we00055,remove,114,True,,True,False
we00055,remove,129,True,,True,False
we00055,remove,131,True,,True,False
we00055,remove,136,True,,True,False
we00055,remove,139,True,,True,False
we00055,remove,151,True,,True,False
we00055,collapse,120,False,"m75: 320,130,800,1299.703125|accent-color:auto -> 320,130,800,1222.171875|accent-color:auto",False,False
we00055,collapse,4,True,,True,False
we00055,collapse,76,False,"m77: 320,132,800,0|accent-color:auto -> 320,130,800,0|accent-color:auto",False,False
we00056,remove,1,True,,True,False
we00056,remove,19,True,,True,False
we00056,remove,49,True,,True,False
we00056,remove,56,True,,True,False
we00057,remove,102,True,,True,False
we00057,collapse,22,True,,True,False
we00057,collapse,18,True,,True,False
we00057,collapse,17,True,,True,False
we00057,collapse,3,True,,True,False
we00057,collapse,40,True,,True,False
we00057,collapse,43,True,,True,False
we00057,collapse,90,True,,True,False
we00057,collapse,1,True,,True,False
we00058,remove,7,True,,True,False
we00058,remove,19,True,,True,False
we00058,remove,34,True,,True,False
we00058,remove,43,False,"i0: 0,0,1280,1506.03125|accent-color:auto -> 0,0,1280,1488.03125|accent-color:auto",False,False
we00058,collapse,67,True,,True,False
we00058,collapse,72,True,,True,False
we00058,collapse,77,True,,True,False
we00058,collapse,83,True,,True,False
we00058,collapse,88,True,,True,False
we00058,collapse,94,True,,True,False
we00058,collapse,99,True,,True,False
we00058,collapse,104,True,,True,False
we00058,collapse,109,True,,True,False
we00058,collapse,13,True,,True,False
we00058,collapse,32,False,"i0: 0,0,1280,1506.03125|accent-color:auto -> 0,0,1280,1485.03125|accent-color:auto",False,False
we00058,collapse,12,True,,True,False
we00058,collapse,63,True,,True,False
we00058,collapse,68,True,,True,False
we00058,collapse,73,True,,True,False
we00058,collapse,79,True,,True,False
we00058,collapse,84,True,,True,False
we00058,collapse,90,True,,True,False
we00058,collapse,95,True,,True,False
we00058,collapse,100,True,,True,False
we00058,collapse,105,True,,True,False
we00058,collapse,3,True,,True,False
we00058,collapse,11,True,,True,False
we00058,collapse,27,True,,True,False
we00058,collapse,62,True,,True,False
we00058,collapse,122,True,,True,False
we00058,collapse,2,True,,True,False
we00058,collapse,21,True,,True,False
we00058,collapse,26,True,,True,False
we00058,collapse,40,True,,True,False
we00058,collapse,46,True,,True,False
we00058,collapse,52,True,,True,False
we00058,collapse,60,True,,True,False
we00058,collapse,112,True,,True,False
we00058,collapse,116,True,,True,False
we00058,collapse,121,True,,True,False
we00058,collapse,37,True,,True,False
we00058,collapse,45,True,,True,False
we00058,collapse,59,True,,True,False
we00058,collapse,115,True,,True,False
we00059,remove,4,False,"i0: 0,0,1280,1090.4375|accent-color:auto -> 0,0,1280,1064.4375|accent-color:auto",False,False
we00059,remove,6,True,,True,False
we00059,remove,7,False,"i0: 0,0,1280,1090.4375|accent-color:auto -> 0,0,1280,1056.4375|accent-color:auto",False,False
we00059,remove,11,True,,True,False
we00059,remove,42,True,,True,False
we00059,remove,43,True,,True,False
we00059,remove,48,True,,True,False
we00059,remove,53,True,,False,False
we00059,remove,150,True,,False,False
we00059,collapse,23,True,,False,False
we00059,collapse,27,True,,False,False
we00059,collapse,35,True,,False,False
we00059,collapse,22,True,,True,False
we00059,collapse,34,True,,True,False
we00059,collapse,21,True,,True,False
we00059,collapse,33,True,,True,False
we00059,collapse,20,False,"i0: 0,0,1280,1090.4375|accent-color:auto -> 0,0,1280,1101.875|accent-color:auto",False,False
we00059,collapse,19,True,,True,False
we00059,collapse,14,True,,False,False
we00059,collapse,60,True,,False,False
we00059,collapse,63,True,,True,False
we00059,collapse,13,True,,True,False
we00059,collapse,1,True,,True,False
we00060,remove,17,True,,True,False
we00060,remove,42,True,,True,False
we00060,remove,48,True,,True,False
we00060,remove,87,True,,True,False
we00060,remove,111,True,,True,False
we00060,remove,116,True,,True,False
we00060,remove,127,True,,True,False
we00060,remove,167,True,,True,False
we00060,remove,168,True,,True,False
we00060,remove,173,True,,True,False
we00060,collapse,92,True,,True,False
we00060,collapse,96,True,,True,False
we00060,collapse,100,True,,True,False
we00060,collapse,114,True,,True,False
we00060,collapse,83,True,,True,False
we00060,collapse,90,True,,True,False
we00060,collapse,94,True,,True,False
we00060,collapse,98,True,,True,False
we00060,collapse,112,True,,True,False
we00060,collapse,50,True,,True,False
we00060,collapse,89,True,,True,False
we00060,collapse,120,False,"i0: 0,0,1280,1767|accent-color:auto -> 0,0,1280,1749|accent-color:auto",False,False
we00060,collapse,12,True,,True,False
we00060,collapse,147,True,,True,False
we00060,collapse,146,True,,True,False
we00060,collapse,159,True,,True,False
we00060,collapse,161,True,,True,False
we00060,collapse,10,True,,True,False
we00060,collapse,26,True,,True,False
we00060,collapse,41,True,,True,False
we00060,collapse,45,True,,True,False
we00060,collapse,2,True,,False,False
we00060,collapse,5,True,,True,False
we00060,collapse,8,True,,True,False
we00061,remove,8,False,"i0: 0,0,1280,1956|accent-color:auto -> 0,0,1280,1913|accent-color:auto",False,False
we00061,remove,26,False,"m27: 171,122,938,0|accent-color:auto -> 171,98,938,0|accent-color:auto",False,False
we00061,remove,34,False,"m30: 171,126,302,36|accent-color:auto -> 171,126,302,0|accent-color:auto",False,False
we00061,remove,36,False,"m35: 171,162,302,4|accent-color:auto -> 171,162,302,0|accent-color:auto",False,False
we00061,remove,40,True,,True,False
we00061,remove,43,True,,True,False
we00061,remove,67,True,,True,False
we00061,remove,73,True,,True,False
we00061,remove,76,True,,True,False
we00061,remove,100,True,,True,False
we00061,remove,101,True,,True,False
we00061,remove,102,False,"i0: 0,0,1280,1956|accent-color:auto -> 0,0,1280,1747|accent-color:auto",False,False
we00061,collapse,69,True,,True,False
we00061,collapse,30,True,,True,False
we00061,collapse,48,True,,True,False
we00061,collapse,66,True,,True,False
we00061,collapse,77,False,"i0: 0,0,1280,1956|accent-color:auto -> 0,0,1280,1942|accent-color:auto",False,False
we00061,collapse,83,True,,True,False
we00061,collapse,29,False,"m28: 171,122,302,43|accent-color:auto -> 171,122,302,782|accent-color:auto",False,False
we00061,collapse,58,False,"i0: 0,0,1280,1956|accent-color:auto -> 0,0,1280,1474|accent-color:auto",False,False
we00061,collapse,133,False,"i0: 0,0,1280,1956|accent-color:auto -> 0,0,1280,1942|accent-color:auto",False,False
we00061,collapse,3,True,,True,False
we00061,collapse,27,True,,True,False
we00061,collapse,9,True,,True,False
we00063,remove,7,True,,True,False
we00063,remove,19,True,,True,False
we00063,remove,34,True,,True,False
we00063,remove,55,True,,True,False
we00063,remove,64,True,,True,False
we00063,remove,126,True,,True,False
we00063,remove,132,True,,True,False
we00063,remove,133,True,,True,False
we00063,collapse,35,True,,True,False
we00063,collapse,65,True,,True,False
we00063,collapse,69,True,,True,False
we00063,collapse,68,True,,True,False
we00063,collapse,67,True,,True,False
we00063,collapse,2,True,,True,False
we00063,collapse,1,True,,True,False
we00065,remove,6,True,,True,False
we00065,remove,29,True,,True,False
we00065,remove,31,True,,True,False
we00065,remove,33,True,,True,False
we00065,remove,35,True,,True,False
we00065,remove,37,True,,True,False
we00065,remove,39,True,,True,False
we00065,remove,43,True,,True,False
we00065,remove,45,True,,True,False
we00065,remove,47,True,,True,False
we00065,remove,49,True,,True,False
we00065,remove,51,True,,True,False
we00065,remove,53,True,,True,False
we00065,remove,62,True,,True,False
we00065,remove,137,True,,True,False
we00065,remove,197,True,,True,False
we00065,collapse,63,True,,True,False
we00065,collapse,60,True,,True,False
we00065,collapse,56,True,,True,False
we00065,collapse,26,False,"i0: 0,0,1280,1527.125|accent-color:auto -> 0,0,1280,1541.125|accent-color:auto",False,False
we00065,collapse,4,True,,True,False
we00065,collapse,3,True,,True,False
we00065,collapse,2,True,,True,False
we00065,collapse,1,True,,True,False
we00066,remove,5,True,,True,False
we00066,remove,9,True,,True,False
we00066,remove,14,True,,True,False
we00066,remove,36,True,,True,False
we00066,remove,40,True,,True,False
we00066,remove,44,True,,True,False
we00066,collapse,24,True,,True,False
we00066,collapse,27,True,,True,False
we00066,collapse,37,True,,True,False
we00066,collapse,21,True,,True,False
we00066,collapse,30,True,,True,False
we00066,collapse,34,True,,True,False
we00066,collapse,48,True,,False,False
we00066,collapse,12,True,,False,False
we00066,collapse,19,False,"i0: 0,0,1280,1626.78125|accent-color:auto -> 0,0,1280,1625.78125|accent-color:auto",False,False
we00066,collapse,47,True,,False,False
we00066,collapse,11,True,,False,False
we00066,collapse,18,True,,False,False
we00066,collapse,46,True,,False,False
we00066,collapse,4,True,,False,False
we00066,collapse,8,True,,False,False
we00066,collapse,50,True,,False,False
we00066,collapse,52,True,,False,False
we00066,collapse,15,True,,False,False
we00066,collapse,1,True,,False,False
we00067,remove,15,True,,True,False
we00067,remove,17,True,,True,False
we00067,remove,19,True,,True,False
we00067,remove,20,True,,True,False
we00067,remove,22,True,,True,False
we00067,remove,55,True,,True,False
we00067,remove,58,True,,False,True
we00067,remove,65,True,,False,True
we00067,remove,83,True,,False,True
we00067,remove,111,True,,False,True
we00067,remove,114,True,,False,True
we00067,remove,119,True,,False,True
we00067,collapse,72,True,,False,True
we00067,collapse,76,True,,True,False
we00067,collapse,99,True,,True,False
we00067,collapse,128,True,,True,False
we00067,collapse,48,True,,True,False
we00067,collapse,11,True,,True,False
we00068,remove,4,True,,True,False
we00068,remove,15,True,,True,False
we00068,remove,24,True,,True,False
we00068,remove,35,True,,True,False
we00068,remove,46,True,,True,False
we00068,remove,83,True,,True,False
we00068,remove,84,True,,True,False
we00068,remove,89,True,,True,False
we00068,remove,92,True,,True,False
we00068,remove,95,True,,True,False
we00068,collapse,64,True,,True,False
we00068,collapse,69,True,,True,False
we00068,collapse,61,True,,True,False
we00068,collapse,68,True,,True,False
we00068,collapse,47,True,,True,False
we00068,collapse,59,True,,False,True
we00068,collapse,58,True,,True,False
we00068,collapse,55,True,,True,False
we00069,remove,22,True,,True,False
we00069,remove,64,True,,True,False
we00069,remove,95,True,,True,False
we00069,remove,126,True,,True,False
we00069,remove,128,True,,True,False
we00069,remove,151,True,,True,False
we00069,remove,152,True,,True,False
we00069,remove,153,True,,True,False
we00069,remove,169,True,,True,False
we00069,remove,195,True,,True,False
we00069,collapse,90,True,,True,False
we00069,collapse,59,True,,True,False
we00069,collapse,69,True,,True,False
we00069,collapse,82,True,,True,False
we00069,collapse,168,True,,True,False
we00069,collapse,182,True,,True,False
we00070,remove,26,True,,True,False
we00070,remove,30,True,,True,False
we00070,remove,35,True,,True,False
we00070,remove,54,True,,True,False
we00070,remove,65,True,,True,False
we00070,remove,71,True,,True,False
we00070,remove,77,True,,True,False
we00070,remove,90,True,,True,False
we00070,remove,116,True,,True,False
we00070,collapse,63,True,,True,False
we00070,collapse,69,True,,True,False
we00070,collapse,75,True,,True,False
we00070,collapse,24,True,,True,False
we00070,collapse,56,True,,True,False
we00070,collapse,33,True,,True,False
we00070,collapse,59,True,,True,False
we00070,collapse,5,True,,True,False
we00070,collapse,10,True,,True,False
we00070,collapse,58,True,,True,False
we00070,collapse,83,False,"i0: 0,0,1280,1710.140625|accent-color:auto -> 0,0,1280,1722.578125|accent-color:auto",False,False
we00070,collapse,4,True,,True,False
we00070,collapse,19,True,,True,False
we00070,collapse,2,True,,True,False
we00070,collapse,18,True,,True,False
we00070,collapse,111,True,,True,False
we00070,collapse,1,True,,True,False
we00070,collapse,16,True,,True,False
we00070,collapse,110,True,,True,False
we00072,remove,1,True,,True,False
we00072,remove,11,True,,True,False
we00072,remove,21,True,,True,False
we00072,remove,31,True,,True,False
we00072,remove,41,True,,True,False
we00072,remove,51,True,,True,False
we00072,remove,61,True,,True,False
we00072,remove,71,True,,True,False
we00072,remove,81,True,,True,False
we00072,remove,87,True,,True,False
we00072,remove,96,True,,True,False
we00072,remove,137,True,,True,False
we00072,remove,152,True,,True,False
we00072,collapse,119,True,,True,False
we00072,collapse,144,True,,True,False
we00072,collapse,150,True,,True,False
we00072,collapse,116,True,,True,False
we00072,collapse,140,True,,True,False
we00072,collapse,146,True,,False,False
we00072,collapse,122,True,,True,False
we00072,collapse,113,True,,True,False
we00072,collapse,154,True,,True,False
we00073,remove,30,True,,True,False
we00073,remove,89,True,,True,False
we00073,remove,111,True,,True,False
we00073,remove,113,True,,True,False
we00073,collapse,21,True,,True,False
we00073,collapse,17,True,,True,False
we00073,collapse,16,True,,True,False
we00073,collapse,90,True,,True,False
we00073,collapse,37,True,,True,False
we00073,collapse,39,True,,True,False
we00073,collapse,88,True,,True,False
we00073,collapse,114,True,,True,False
we00073,collapse,2,True,,True,False
we00073,collapse,1,True,,True,False
we00074,remove,8,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1899|accent-color:auto",False,False
we00074,remove,26,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1961|accent-color:auto",False,False
we00074,remove,34,False,"m30: 171,126,302,36|accent-color:auto -> 171,126,302,0|accent-color:auto",False,False
we00074,remove,36,False,"m35: 171,162,302,4|accent-color:auto -> 171,162,302,0|accent-color:auto",False,False
we00074,remove,40,True,,True,False
we00074,remove,43,True,,True,False
we00074,remove,71,True,,True,False
we00074,remove,77,True,,True,False
we00074,remove,80,True,,True,False
we00074,remove,104,True,,True,False
we00074,remove,105,True,,True,False
we00074,remove,106,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1719|accent-color:auto",False,False
we00074,collapse,73,True,,True,False
we00074,collapse,30,True,,True,False
we00074,collapse,48,True,,True,False
we00074,collapse,70,True,,True,False
we00074,collapse,81,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1928|accent-color:auto",False,False
we00074,collapse,87,True,,True,False
we00074,collapse,29,False,"m28: 171,122,302,43|accent-color:auto -> 171,122,302,1076|accent-color:auto",False,False
we00074,collapse,62,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1439|accent-color:auto",False,False
we00074,collapse,137,False,"i0: 0,0,1280,1942|accent-color:auto -> 0,0,1280,1928|accent-color:auto",False,False
we00074,collapse,3,True,,True,False
we00074,collapse,27,True,,True,False
we00074,collapse,9,True,,True,False
we00076,remove,1,True,,True,False
we00076,remove,7,True,,True,False
we00076,remove,18,True,,True,False
we00076,remove,37,True,,True,False
we00076,remove,67,True,,True,False
we00076,remove,82,True,,True,False
we00076,collapse,49,True,,True,False
we00076,collapse,74,True,,True,False
we00076,collapse,80,True,,True,False
we00076,collapse,46,True,,True,False
we00076,collapse,70,True,,True,False
we00076,collapse,76,True,,False,False
we00076,collapse,52,True,,True,False
we00076,collapse,84,True,,True,False
we00077,remove,1,True,,True,False
we00077,remove,6,True,,True,False
we00077,remove,20,True,,True,False
we00077,remove,30,True,,True,False
we00077,remove,33,True,,True,False
we00077,remove,43,True,,True,False
we00077,remove,47,True,,True,False
we00077,remove,51,True,,True,False
we00077,remove,55,True,,True,False
we00077,remove,59,True,,True,False
we00077,remove,63,True,,True,False
we00077,remove,67,True,,True,False
we00077,remove,71,True,,True,False
we00077,remove,75,True,,True,False
we00077,remove,79,True,,True,False
we00077,remove,83,True,,True,False
we00077,remove,87,True,,True,False
we00077,remove,91,True,,True,False
we00077,remove,95,True,,True,False
we00077,remove,99,True,,True,False
we00077,remove,100,True,,True,False
we00077,remove,103,True,,True,False
we00077,remove,108,True,,True,False
we00077,remove,109,True,,True,False
we00077,remove,110,True,,True,False
we00077,remove,112,True,,True,False
we00077,remove,114,False,"i0: 0,0,1280,1133.5625|accent-color:auto -> 0,0,1280,1125.5625|accent-color:auto",False,False
we00077,remove,124,True,,True,False
we00077,remove,137,True,,True,False
we00077,remove,142,True,,True,False
we00077,remove,157,True,,True,False
we00077,remove,168,True,,True,False
we00077,remove,179,True,,True,False
we00077,remove,190,True,,True,False
we00077,remove,201,True,,True,False
we00077,remove,212,True,,True,False
we00077,remove,223,True,,True,False
we00077,remove,234,True,,True,False
we00077,remove,245,True,,True,False
we00077,remove,256,True,,True,False
we00077,remove,266,True,,True,False
we00077,remove,270,True,,True,False
we00077,remove,275,False,"i0: 0,0,1280,1133.5625|accent-color:auto -> 0,0,1280,1127.0625|accent-color:auto",False,False
we00077,remove,276,True,,True,False
we00077,collapse,105,True,,True,False
we00077,collapse,104,True,,True,False
we00077,collapse,154,True,,True,False
we00077,collapse,161,True,,True,False
we00077,collapse,172,True,,True,False
we00077,collapse,183,True,,True,False
we00077,collapse,194,True,,True,False
we00077,collapse,205,True,,True,False
we00077,collapse,216,True,,True,False
we00077,collapse,227,True,,True,False
we00077,collapse,238,True,,True,False
we00077,collapse,249,True,,True,False
we00077,collapse,260,True,,True,False
we00077,collapse,36,False,"i0: 0,0,1280,1133.5625|accent-color:auto -> 0,0,1280,1115.359375|accent-color:auto",False,False
we00077,collapse,38,True,,True,False
we00077,collapse,102,True,,True,False
we00077,collapse,160,True,,True,False
we00077,collapse,171,True,,True,False
we00077,collapse,182,True,,True,False
we00077,collapse,193,True,,True,False
we00077,collapse,204,True,,True,False
we00077,collapse,215,True,,True,False
we00077,collapse,226,True,,True,False
we00077,collapse,237,True,,True,False
we00077,collapse,248,True,,True,False
we00077,collapse,259,True,,True,False
we00077,collapse,140,True,,True,False
we00077,collapse,146,True,,True,False
we00077,collapse,152,True,,True,False
we00077,collapse,159,True,,True,False
we00077,collapse,165,True,,True,False
we00077,collapse,170,True,,True,False
we00077,collapse,176,True,,True,False
we00077,collapse,181,True,,True,False
we00077,collapse,187,True,,True,False
we00077,collapse,192,True,,True,False
we00077,collapse,198,True,,True,False
we00077,collapse,203,True,,True,False
we00077,collapse,209,True,,True,False
we00077,collapse,214,True,,True,False
we00077,collapse,220,True,,True,False
we00077,collapse,225,True,,True,False
we00077,collapse,231,True,,True,False
we00077,collapse,236,True,,True,False
we00077,collapse,242,True,,True,False
we00077,collapse,247,True,,True,False
we00077,collapse,253,True,,True,False
we00077,collapse,258,True,,True,False
we00077,collapse,264,True,,True,False
we00077,collapse,29,False,"i0: 0,0,1280,1133.5625|accent-color:auto -> 0,0,1280,1132.5625|accent-color:auto",False,False
we00077,collapse,135,True,,True,False
we00077,collapse,139,True,,True,False
we00077,collapse,145,True,,True,False
we00077,collapse,151,True,,True,False
we00077,collapse,158,True,,True,False
we00077,collapse,169,True,,True,False
we00077,collapse,180,True,,True,False
we00077,collapse,191,True,,True,False
we00077,collapse,202,True,,True,False
we00077,collapse,213,True,,True,False
we00077,collapse,224,True,,True,False
we00077,collapse,235,True,,True,False
we00077,collapse,246,True,,True,False
we00077,collapse,257,True,,True,False
we00077,collapse,28,True,,True,False
we00077,collapse,150,True,,True,False
we00077,collapse,163,True,,True,False
we00077,collapse,174,True,,True,False
we00077,collapse,185,True,,True,False
we00077,collapse,196,True,,True,False
we00077,collapse,207,True,,True,False
we00077,collapse,218,True,,True,False
we00077,collapse,229,True,,True,False
we00077,collapse,240,True,,True,False
we00077,collapse,251,True,,True,False
we00077,collapse,262,True,,True,False
we00077,collapse,27,True,,True,False
we00077,collapse,133,True,,True,False
we00077,collapse,143,True,,True,False
we00077,collapse,26,True,,True,False
we00077,collapse,13,True,,True,False
we00077,collapse,16,True,,True,False
we00077,collapse,25,True,,True,False
we00077,collapse,125,True,,True,False
we00077,collapse,11,True,,True,False
we00077,collapse,10,False,"i0: 0,0,1280,1133.5625|accent-color:auto -> 0,0,1280,1150.96875|accent-color:auto",False,False
we00077,collapse,22,True,,True,False
we00077,collapse,128,True,,True,False
we00077,collapse,272,True,,True,False
we00077,collapse,2,True,,True,False
we00077,collapse,5,True,,True,False
we00078,remove,38,True,,True,False
we00078,remove,50,False,m0: grid-template-rows:1257.38px -> grid-template-rows:1227.38px,False,False
we00079,remove,4,True,,True,False
we00079,remove,62,True,,True,False
we00079,remove,65,True,,True,False
we00079,remove,69,True,,True,False
we00079,remove,72,True,,True,False
we00079,remove,73,True,,True,False
we00079,remove,83,True,,True,False
we00079,remove,138,True,,True,False
we00079,remove,139,True,,True,False
we00079,remove,140,True,,True,False
we00079,remove,146,True,,True,False
we00079,remove,147,True,,True,False
we00079,remove,163,True,,True,False
we00079,remove,165,True,,True,False
we00079,remove,170,True,,True,False
we00079,remove,175,True,,True,False
we00079,remove,176,True,,True,False
we00079,remove,177,True,,True,False
we00079,remove,182,True,,True,False
we00079,remove,183,True,,True,False
we00079,remove,184,True,,True,False
we00079,remove,185,True,,True,False
we00080,remove,4,True,,True,False
we00080,remove,36,True,,True,False
we00080,remove,39,False,"i0: 0,0,1280,1330.703125|accent-color:auto -> 0,0,1280,1325.4375|accent-color:auto",False,False
we00080,remove,62,True,,True,False
we00080,remove,63,True,,True,False
we00080,remove,88,True,,True,False
we00080,remove,92,True,,True,False
we00080,remove,94,True,,True,False
we00080,remove,98,True,,True,False
we00080,remove,119,True,,True,False
we00080,remove,122,True,,True,False
we00080,remove,125,True,,True,False
we00080,remove,128,True,,True,False
we00080,remove,173,True,,True,False
we00080,remove,175,True,,True,False
we00080,remove,186,True,,True,False
we00080,remove,189,True,,True,False
we00080,remove,192,True,,True,False
we00080,remove,194,True,,True,False
we00080,remove,199,True,,True,False
we00080,collapse,91,True,,True,False
we00080,collapse,31,True,,True,False
we00080,collapse,80,False,"m81: background-color:rgb(182, 10, 56) -> background-color:rgba(0, 0, 0, 0)",False,False
we00080,collapse,86,True,,True,False
we00080,collapse,90,True,,True,False
we00080,collapse,30,True,,True,False
we00080,collapse,79,False,"m81: background-color:rgb(182, 10, 56) -> background-color:rgba(0, 0, 0, 0)",False,False
