page_id,source,dataset_png_path,html_path,level,tokens_orig,tokens_final,reduction_pct,l1_ok,l2_ok,l3_ok,l2_base,l3_base,ladder
we00061,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00061.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00061.html,l2,2695.0,2360.0,12.43,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00061.html"", ""tokens"": 2360.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00061.html"", ""tokens"": 2460.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00061.html"", ""tokens"": 2695.0, ""base"": """"}]"
we00062,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00062.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level1\webcode2m\we00062.html,l1,1834.0,1618.0,11.778,True,False,False,level1,,"[{""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00062.html"", ""tokens"": 1618.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00062.html"", ""tokens"": 1834.0, ""base"": """"}]"
we00063,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00063.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00063.html,l2,7104.0,5410.0,23.846,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00063.html"", ""tokens"": 5410.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00063.html"", ""tokens"": 5948.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00063.html"", ""tokens"": 7104.0, ""base"": """"}]"
we00064,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00064.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level1\webcode2m\we00064.html,l1,3941.0,3547.0,9.997,True,False,False,level1,,"[{""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00064.html"", ""tokens"": 3547.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00064.html"", ""tokens"": 3941.0, ""base"": """"}]"
we00065,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00065.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00065.html,l2,4230.0,3097.0,26.785,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00065.html"", ""tokens"": 3097.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00065.html"", ""tokens"": 3568.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00065.html"", ""tokens"": 4230.0, ""base"": """"}]"
we00066,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00066.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00066.html,l2,1387.0,954.0,31.218,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00066.html"", ""tokens"": 954.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00066.html"", ""tokens"": 1158.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00066.html"", ""tokens"": 1387.0, ""base"": """"}]"
we00067,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00067.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00067.html,l2,4451.0,3691.0,17.075,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00067.html"", ""tokens"": 3691.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00067.html"", ""tokens"": 3803.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00067.html"", ""tokens"": 4451.0, ""base"": """"}]"
we00068,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00068.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00068.html,l2,4852.0,3200.0,34.048,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00068.html"", ""tokens"": 3200.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00068.html"", ""tokens"": 3818.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00068.html"", ""tokens"": 4852.0, ""base"": """"}]"
we00069,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00069.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00069.html,l2,2884.0,2494.0,13.523,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00069.html"", ""tokens"": 2494.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00069.html"", ""tokens"": 2599.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00069.html"", ""tokens"": 2884.0, ""base"": """"}]"
we00070,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00070.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00070.html,l2,2909.0,2392.0,17.772,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00070.html"", ""tokens"": 2392.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00070.html"", ""tokens"": 2685.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00070.html"", ""tokens"": 2909.0, ""base"": """"}]"
we00071,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00071.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00071.html,original,,,0.0,False,False,False,original,,"[{""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00071.html"", ""tokens"": NaN, ""base"": """"}]"
we00072,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00072.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00072.html,l2,4006.0,2306.0,42.436,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00072.html"", ""tokens"": 2306.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00072.html"", ""tokens"": 3453.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00072.html"", ""tokens"": 4006.0, ""base"": """"}]"
we00073,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00073.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00073.html,l2,4570.0,3642.0,20.306,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00073.html"", ""tokens"": 3642.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00073.html"", ""tokens"": 4121.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00073.html"", ""tokens"": 4570.0, ""base"": """"}]"
we00074,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00074.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00074.html,l2,2923.0,2588.0,11.461,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00074.html"", ""tokens"": 2588.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00074.html"", ""tokens"": 2688.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00074.html"", ""tokens"": 2923.0, ""base"": """"}]"
we00075,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00075.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level1\webcode2m\we00075.html,l1,1136.0,918.0,19.19,True,False,False,level1,,"[{""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00075.html"", ""tokens"": 918.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00075.html"", ""tokens"": 1136.0, ""base"": """"}]"
we00076,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00076.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00076.html,l2,3386.0,2638.0,22.091,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00076.html"", ""tokens"": 2638.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00076.html"", ""tokens"": 2913.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00076.html"", ""tokens"": 3386.0, ""base"": """"}]"
we00077,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00077.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00077.html,l2,4958.0,2787.0,43.788,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00077.html"", ""tokens"": 2787.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00077.html"", ""tokens"": 4066.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00077.html"", ""tokens"": 4958.0, ""base"": """"}]"
we00078,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00078.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00078.html,l2,1812.0,1807.0,0.276,False,True,False,original,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00078.html"", ""tokens"": 1807.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00078.html"", ""tokens"": 1812.0, ""base"": """"}]"
we00079,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00079.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00079.html,l2,3327.0,1695.0,49.053,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00079.html"", ""tokens"": 1695.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00079.html"", ""tokens"": 2830.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00079.html"", ""tokens"": 3327.0, ""base"": """"}]"
we00080,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00080.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00080.html,l2,2909.0,2100.0,27.81,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00080.html"", ""tokens"": 2100.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00080.html"", ""tokens"": 2754.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00080.html"", ""tokens"": 2909.0, ""base"": """"}]"
we00081,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00081.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00081.html,l2,3368.0,2465.0,26.811,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00081.html"", ""tokens"": 2465.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00081.html"", ""tokens"": 2538.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00081.html"", ""tokens"": 3368.0, ""base"": """"}]"
we00082,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00082.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00082.html,l2,1910.0,1455.0,23.822,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00082.html"", ""tokens"": 1455.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00082.html"", ""tokens"": 1624.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00082.html"", ""tokens"": 1910.0, ""base"": """"}]"
we00083,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00083.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00083.html,l2,5228.0,4176.0,20.122,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00083.html"", ""tokens"": 4176.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00083.html"", ""tokens"": 4397.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00083.html"", ""tokens"": 5228.0, ""base"": """"}]"
we00084,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00084.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00084.html,l2,3368.0,2465.0,26.811,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00084.html"", ""tokens"": 2465.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00084.html"", ""tokens"": 2538.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00084.html"", ""tokens"": 3368.0, ""base"": """"}]"
we00085,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00085.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00085.html,l2,1999.0,1416.0,29.165,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00085.html"", ""tokens"": 1416.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00085.html"", ""tokens"": 1437.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00085.html"", ""tokens"": 1999.0, ""base"": """"}]"
we00086,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00086.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00086.html,l2,1704.0,1217.0,28.58,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00086.html"", ""tokens"": 1217.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00086.html"", ""tokens"": 1300.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00086.html"", ""tokens"": 1704.0, ""base"": """"}]"
we00087,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00087.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00087.html,l2,2647.0,2477.0,6.422,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00087.html"", ""tokens"": 2477.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00087.html"", ""tokens"": 2503.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00087.html"", ""tokens"": 2647.0, ""base"": """"}]"
we00088,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00088.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00088.html,l2,3645.0,2615.0,28.258,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00088.html"", ""tokens"": 2615.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00088.html"", ""tokens"": 2967.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00088.html"", ""tokens"": 3645.0, ""base"": """"}]"
we00089,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00089.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level1\webcode2m\we00089.html,l1,1700.0,1566.0,7.882,True,False,False,level1,,"[{""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00089.html"", ""tokens"": 1566.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00089.html"", ""tokens"": 1700.0, ""base"": """"}]"
we00090,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00090.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00090.html,l2,6864.0,4996.0,27.214,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00090.html"", ""tokens"": 4996.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00090.html"", ""tokens"": 5927.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00090.html"", ""tokens"": 6864.0, ""base"": """"}]"
we00091,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00091.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00091.html,l2,8292.0,5971.0,27.991,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00091.html"", ""tokens"": 5971.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00091.html"", ""tokens"": 6587.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00091.html"", ""tokens"": 8292.0, ""base"": """"}]"
we00092,webcode2m,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\data\raw_webcode2m\we00092.png,C:\Users\Mahin\Thesis\render_validated_starter_kit\starter_kit\outputs\level2\webcode2m\we00092.html,l2,4239.0,3265.0,22.977,True,True,False,level1,,"[{""level"": ""l2"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level2\\webcode2m\\we00092.html"", ""tokens"": 3265.0, ""base"": ""level1""}, {""level"": ""l1"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\outputs\\level1\\webcode2m\\we00092.html"", ""tokens"": 3485.0, ""base"": ""original""}, {""level"": ""original"", ""html_path"": ""C:\\Users\\Mahin\\Thesis\\render_validated_starter_kit\\starter_kit\\data\\raw_webcode2m\\we00092.html"", ""tokens"": 4239.0, ""base"": """"}]"
